Date,ABCB,ASB,AUB,AVAL,BAC,BAP,BBD,BBVA,BCH,BCS,BMA,BMO,BNS,BOKF,BPOP,BSAC,BSBR,C,CBSH,CFG,CFR,CIB,CM,COLB,DB,EWBC,FCNCA,FHN,FITB,FLG,FNB,GBCI,GGAL,HBAN,HDB,HOMB,HSBC,HWC,IBN,ING,ITUB,JPM,KB,KEY,LYG,MFG,MTB,MUFG,NWG,PB,PNC,PNFP,RF,RY,SAN,SHG,SMFG,SSB,TD,TFC,UBS,UBSI,UMBF,USB,VLY,WAL,WF,WFC,WTFC,ZION
2017-05-15,40.195709228515625,17.708173751831055,24.210947036743164,5.107236862182617,19.37641906738281,105.96907806396484,5.172862529754639,5.107263565063477,14.73745059967041,8.009306907653809,58.32438278198242,48.3389892578125,34.903297424316406,65.60369110107422,30.82749366760254,15.540846824645996,5.224932670593262,45.86783599853516,34.99610137939453,25.757129669189453,68.70999145507812,20.822858810424805,25.79311752319336,26.07917022705078,15.839786529541016,44.74675369262695,332.4794616699219,12.712648391723633,17.668907165527344,25.44227600097656,9.8519868850708,25.42023658752441,31.845273971557617,8.716404914855957,19.45266532897949,19.600231170654297,26.37149429321289,37.22922134399414,8.153253555297852,10.160648345947266,3.615735054016113,68.4107666015625,40.917118072509766,12.230252265930176,2.493094682693481,3.384164810180664,121.80567932128906,5.885744094848633,4.023882865905762,49.85424423217773,89.41376495361328,56.07011032104492,10.032504081726074,49.59447479248047,5.023953437805176,37.62301635742188,6.961131095886231,68.23326110839844,32.316856384277344,29.48897933959961,12.364127159118652,26.48628234863281,61.26458358764648,36.45763397216797,7.966380596160889,40.86009216308594,32.68621063232422,41.39075469970703,62.285274505615234,30.497434616088867
2017-05-16,40.68267059326172,17.74373435974121,24.240345001220703,5.1192145347595215,19.320056915283203,105.5855484008789,5.20805025100708,5.182278633117676,14.896000862121582,8.083191871643066,59.14852142333984,48.08827209472656,35.02911758422852,66.27449035644531,30.82749366760254,15.553672790527344,5.173874378204346,46.66690826416016,35.07853698730469,25.798871994018555,69.74264526367188,21.067615509033203,25.731111526489254,26.218772888183597,16.039552688598633,45.44843292236328,334.2599792480469,12.74135684967041,17.85535430908203,25.44227600097656,9.803348541259766,25.487668991088867,32.289024353027344,8.776983261108398,19.532474517822266,19.499238967895508,26.478809356689453,37.30614471435547,8.317178726196289,10.280821800231934,3.635374069213867,68.62224578857422,40.79910659790039,12.31661605834961,2.533742904663086,3.301624059677124,123.1941146850586,5.83947229385376,4.065364837646484,50.29575729370117,89.76513671875,56.29492568969727,10.172428131103516,49.49322509765625,5.076131820678711,37.70615768432617,6.999169826507568,68.59449005126953,32.1921272277832,29.73375129699707,12.531208992004396,26.58854484558105,61.80916213989258,36.59142303466797,7.966380596160889,41.10907745361328,31.7149600982666,41.34418487548828,62.76045989990234,30.648176193237305
2017-05-17,38.64632034301758,17.03255844116211,23.277496337890625,4.969529151916504,18.176469802856445,106.27215576171876,5.047184944152832,5.044751167297363,14.655238151550291,7.891088008880615,58.02108383178711,47.11328887939453,34.2867546081543,64.34192657470703,29.384376525878903,15.457464218139648,5.015025615692139,44.792457580566406,33.86740493774414,24.052505493164062,67.13822937011719,20.66754150390625,25.443931579589844,24.95570945739746,15.515165328979492,43.17400741577149,320.111572265625,12.375268936157228,17.05222511291504,25.03160285949707,9.344796180725098,24.318923950195312,32.07454299926758,8.272171974182129,19.25200653076172,18.652454376220703,25.9903507232666,35.19083786010742,8.196392059326172,9.974380493164062,3.5147523880004883,66.00613403320312,39.16376876831055,11.72536277770996,2.547292470932007,3.219083309173584,118.76319122314452,5.719166278839111,3.958694696426392,48.08053207397461,85.79004669189453,53.95680236816406,9.773645401000977,48.58928680419922,4.897238254547119,36.16796875,6.837503910064697,65.7046127319336,31.693254470825195,28.56426239013672,12.227421760559082,25.80452537536621,59.06927108764648,35.53509521484375,7.63668966293335,38.71361923217773,30.758655548095703,40.55239486694336,59.46001815795898,29.38939476013184
2017-05-18,38.91193389892578,17.068119049072266,23.18195152282715,4.873729705810547,18.313373565673828,105.36907958984376,4.087014675140381,5.05100154876709,14.430135726928713,8.127524375915527,55.317832946777344,47.517215728759766,34.387413024902344,65.04467010498047,29.06196975708008,15.226564407348633,4.113002300262451,44.86714172363281,33.930816650390625,23.97596549987793,68.03418731689453,20.413366317749023,25.427621841430664,25.068716049194336,15.5484619140625,43.60951614379883,324.7470092773437,12.3465576171875,17.080907821655273,25.207599639892575,9.351740837097168,24.573650360107425,30.83208465576172,8.413518905639648,19.33637809753418,18.753448486328125,26.002418518066406,35.80620574951172,8.110114097595215,10.0104341506958,2.866782188415528,65.76331329345703,39.079471588134766,11.745290756225586,2.567616701126098,3.2007410526275635,119.18049621582033,5.66364049911499,4.065364837646484,48.36981201171875,85.91451263427734,55.12586212158203,9.801633834838867,49.12442779541016,4.785428524017334,36.151344299316406,6.827993869781494,66.66790771484375,31.845684051513672,28.645849227905277,12.204636573791504,26.111316680908203,59.656375885009766,35.73228073120117,7.683788299560547,39.0742301940918,30.73624038696289,40.66106414794922,59.66735458374024,29.83411979675293
2017-05-19,38.91193389892578,17.281469345092773,23.31424903869629,5.05334997177124,18.563034057617188,106.71131134033205,4.293124198913574,5.194780826568604,14.762895584106444,8.230964660644531,56.88703536987305,48.26238632202149,35.09832763671875,65.58769989013672,29.284591674804688,15.495945930480955,4.379638671875,45.62886047363281,34.31761932373047,24.052505493164062,69.18075561523438,21.07231903076172,25.734373092651367,25.04211807250977,16.02916717529297,43.916015625,323.49871826171875,12.317842483520508,17.33905601501465,25.403169631958008,9.31005573272705,24.656063079833984,31.66778945922852,8.460636138916016,19.31584930419922,18.60584831237793,26.14111328125,36.15234375,8.299925804138184,10.154640197753906,3.0519158840179443,66.40559387207031,39.6779670715332,11.778508186340332,2.5879409313201904,3.264939308166504,119.34740447998048,5.774691581726074,4.089069843292236,48.94074630737305,86.93937683105469,54.49636459350586,9.857601165771484,49.76080703735352,4.897238254547119,36.6169548034668,6.989659786224365,66.86861419677734,32.316856384277344,28.727445602416992,12.43247890472412,26.07722282409668,59.656375885009766,35.98579406738281,7.677059650421143,38.98836898803711,31.191984176635746,41.18893432617188,59.606895446777344,30.226072311401367
2017-05-22,39.31034469604492,17.281469345092773,23.049644470214844,5.017425537109375,18.554977416992188,107.58965301513672,4.117177486419678,5.151021957397461,14.872514724731444,8.230964660644531,56.24747085571289,48.297210693359375,35.236724853515625,66.2425308227539,29.330638885498047,15.425395011901855,4.271849155426025,45.59899520874024,34.37467575073242,24.052505493164062,69.37818145751953,20.85110092163086,25.76700210571289,25.35456085205078,16.096515655517578,44.166053771972656,323.2663879394531,12.368085861206056,17.48964500427246,25.52050018310547,9.372584342956545,24.820884704589844,31.2314567565918,8.507750511169434,19.35005569458008,18.699071884155277,26.171262741088867,36.34463882446289,8.17050838470459,10.22073745727539,2.959350109100342,66.34294891357422,39.93928527832031,11.765223503112791,2.574391365051269,3.246596574783325,120.4476089477539,5.765438079833984,4.065364837646484,49.10821914672852,87.44451904296875,55.26075744628906,9.84360694885254,49.80419921875,4.8077898025512695,36.65021514892578,6.942111492156982,67.1495590209961,32.34456253051758,28.829435348510746,12.50083065032959,26.315841674804688,60.379669189453125,36.22523498535156,7.683788299560547,39.22018051147461,31.48335838317871,41.15011978149414,59.61552429199219,30.308988571166992
2017-05-23,40.06290435791016,17.49481964111328,24.15214729309082,5.029402256011963,18.836843490600582,107.10719299316406,4.18755578994751,5.257294178009033,14.91557502746582,8.260519981384277,56.55075454711914,48.95185089111328,35.4569206237793,66.80956268310547,29.491832733154297,15.7524995803833,4.436368465423584,46.08441925048828,34.81856155395508,24.414304733276367,71.10181427001953,20.84168815612793,25.835533142089844,25.8398551940918,16.205961227416992,44.9241828918457,328.7536315917969,12.518832206726074,17.740623474121094,25.69650077819824,9.553229331970217,25.09808158874512,31.209264755249023,8.676021575927734,19.1265926361084,18.916593551635746,26.19538307189941,36.95999526977539,8.09285831451416,10.26279640197754,3.02386474609375,67.17320251464844,40.25117111206055,11.99109172821045,2.594715118408203,3.2832815647125244,122.38235473632812,5.793200969696045,4.106848239898682,49.90753555297852,88.68902587890625,56.56471252441406,10.123456001281738,50.07899856567383,4.904690742492676,36.982791900634766,6.942111492156982,67.83189392089844,32.58708190917969,29.25779914855957,12.51601791381836,26.75898551940918,61.00929641723633,36.59142303466797,7.784714221954346,39.572208404541016,31.274169921875,41.445091247558594,61.0324821472168,31.16074752807617
2017-05-24,40.06290435791016,17.388147354125977,25.04884910583496,5.047361850738525,18.81268310546875,106.38967895507812,4.237823963165283,5.244791507720947,15.130891799926758,8.245742797851562,57.25624084472656,47.781856536865234,35.46320343017578,66.93730163574219,29.430435180664062,15.964160919189451,4.413676738739014,46.50260925292969,34.61564254760742,24.09425544738769,71.51185607910156,20.86522483825684,25.851852416992188,25.553991317749023,15.94498062133789,44.625789642333984,326.5084533691406,12.32501983642578,17.55417823791504,25.403169631958008,9.53933334350586,24.91077995300293,31.50508117675781,8.628904342651367,19.272523880004883,18.737913131713867,26.092870712280277,36.80615997314453,8.09285831451416,10.2267427444458,3.057525396347046,67.134033203125,39.96457290649414,12.00438117980957,2.6014904975891118,3.264939308166504,121.7070770263672,5.802454948425293,4.124626636505127,49.5802001953125,88.54989624023438,55.62046813964844,9.98353099822998,50.08622741699219,4.927053451538086,36.69179153442383,6.942111492156982,67.59104919433594,32.54550552368164,28.931421279907227,12.333745956420898,26.656721115112305,60.75405883789063,36.471717834472656,7.7577972412109375,39.19443130493164,31.117267608642575,41.21221160888672,61.17934799194336,30.678327560424805
2017-05-25,39.93009948730469,17.35259246826172,24.93124389648437,4.9755144119262695,18.724098205566406,105.07218170166016,4.1775007247924805,5.26354455947876,15.18178367614746,8.13491439819336,58.08041000366211,47.07148361206055,35.33110046386719,66.47412872314453,29.30761337280273,15.932092666625977,4.311561584472656,46.26363754272461,34.533206939697266,24.052505493164062,71.3144302368164,20.72402000427246,25.47984313964844,25.580589294433597,15.869214057922363,44.803199768066406,325.0083312988281,12.28913116455078,17.54700469970703,25.344501495361328,9.469855308532717,24.835872650146484,32.65140151977539,8.662559509277344,19.767337799072266,18.660232543945312,26.159204483032227,36.53693771362305,8.351692199707031,10.292838096618652,2.9789845943450928,66.85205841064453,40.22589111328125,12.11457347869873,2.615039348602295,3.255768060684204,122.30645751953124,5.802454948425293,4.077218055725098,49.07015228271485,88.90862274169922,55.39564895629883,9.990525245666504,50.36102294921875,4.934506416320801,36.8248176574707,6.932601451873779,67.39038848876953,32.90581130981445,28.985822677612305,12.318557739257812,26.58854484558105,60.64342880249024,36.45763397216797,7.751071453094482,39.50352096557617,31.266691207885746,40.97156524658203,61.55950927734375,30.814010620117188
2017-05-26,39.6202278137207,17.281469345092773,24.9018497467041,5.03202486038208,18.716047286987305,104.53404998779295,4.288096904754639,5.22603702545166,15.265955924987791,7.964973926544189,58.81225204467773,47.21077346801758,35.482078552246094,65.85124206542969,29.069652557373047,15.919262886047363,4.4023308753967285,46.35325622558594,34.38736724853516,24.101213455200195,70.57340240478516,20.79932975769043,25.54836654663086,25.321325302124023,15.54088306427002,44.27089691162109,324.0116271972656,12.260418891906738,17.396421432495117,25.44227600097656,9.386480331420898,24.656063079833984,32.91024398803711,8.655831336975098,19.733137130737305,18.56699562072754,26.020517349243164,36.075416564941406,8.386202812194824,10.214726448059082,3.0659401416778564,66.85990142822266,40.790672302246094,12.014399528503418,2.547292470932007,3.255768060684204,121.54773712158205,5.774691581726074,3.982398271560669,48.68954086303711,88.81346130371094,54.72119140625,9.885581970214844,50.46951675415039,4.912145614624023,36.94953155517578,6.923091888427734,66.78829956054688,33.072113037109375,28.93822860717773,12.318557739257812,26.48628234863281,60.66043472290039,36.22523498535156,7.6972455978393555,39.42625045776367,31.6776065826416,40.68436050415039,61.16207885742188,30.48989486694336
2017-05-30,38.91193389892578,17.117088317871094,24.6592960357666,5.00196647644043,18.450288772583008,103.7608642578125,4.323288440704346,5.157273769378662,15.150465965270996,7.8763108253479,58.739742279052734,47.057559967041016,35.77775955200195,65.21237182617188,28.76259994506836,15.970574378967283,4.447716236114502,46.03213119506836,34.16543197631836,23.82985496520996,70.11502075195312,20.57340240478516,25.528789520263672,24.68978309631348,15.128368377685549,44.166053771972656,318.6600036621094,12.20299243927002,17.245840072631836,25.344501495361328,9.337408065795898,24.281463623046875,32.77712631225586,8.575058937072754,19.803821563720703,18.29510307312012,26.17730140686035,35.80620574951172,8.41208553314209,10.02845859527588,3.071549415588379,65.7163314819336,40.10787582397461,11.907544136047363,2.540518045425415,3.255768060684204,120.49577331542967,5.793200969696045,3.982398271560669,48.17187881469727,87.01260375976562,54.361473083496094,9.773645401000977,50.25254440307617,4.837604999542236,36.625274658203125,6.923091888427734,66.7481918334961,33.176048278808594,28.605056762695312,12.151474952697754,26.179487228393555,59.80955505371094,35.98579406738281,7.656877040863037,39.02271270751953,31.378755569458008,40.490272521972656,60.44498062133789,30.052703857421875
2017-05-31,38.38070297241211,17.045625686645508,24.69605255126953,5.026015281677246,18.106889724731445,103.61859893798828,4.262961864471436,5.138520240783691,14.995829582214355,7.957584857940674,58.99030685424805,46.75810241699219,35.53870391845703,64.30995178222656,28.55534172058105,15.842299461364746,4.390984058380127,45.21065902709961,33.94349670410156,23.725500106811523,70.02336120605469,20.7146053314209,25.476572036743164,24.403940200805664,14.71585178375244,44.14186477661133,320.7116394042969,12.159920692443848,17.023544311523438,25.266265869140625,9.253290176391602,24.169086456298828,32.95462417602539,8.440441131591797,20.02044105529785,18.186342239379883,26.225534439086918,35.53697967529297,8.558756828308105,10.142622947692873,3.0603322982788086,64.34559631347656,40.00672149658203,11.667119979858398,2.506644487380981,3.209912061691284,119.27608489990234,5.75618314743042,3.988324642181397,47.6846809387207,86.89546203613281,54.0916748046875,9.682694435119627,49.970516204833984,4.874875545501709,36.77492904663086,6.808974742889404,66.70806121826172,33.051326751708984,28.319480895996094,12.067933082580566,26.07722282409668,59.58831787109375,35.83791732788086,7.589590072631836,39.25453567504883,31.20692443847656,39.698486328125,59.408164978027344,30.20345115661621
2017-06-01,39.00046157836914,17.33149528503418,25.151752471923828,5.07411003112793,18.284648895263672,104.27423858642578,4.247880935668945,5.101012706756592,15.136762619018556,8.024083137512207,58.77930068969727,47.1063117980957,35.68968963623047,64.94085693359375,28.831689834594727,15.855124473571776,4.345600128173828,45.61392974853516,34.78684616088867,24.00380516052246,71.26095581054688,20.86992645263672,25.50267791748047,24.942401885986328,14.858970642089844,44.311222076416016,326.7600402832031,12.490118026733398,17.23149299621582,25.54006004333496,9.41452407836914,24.79840660095215,33.70157241821289,8.56159782409668,20.018163681030277,18.139726638793945,26.418506622314453,36.573089599609375,8.4465970993042,10.142622947692873,3.0252530574798584,65.0583724975586,39.88870620727539,11.794010162353516,2.513418674468994,3.2282543182373047,120.97600555419922,5.783946514129639,3.970546722412109,49.00164794921875,87.94232177734375,55.12586212158203,9.64771556854248,50.17300415039063,4.889782905578613,36.69179153442383,6.942111492156982,67.87202453613281,33.176048278808594,28.843036651611328,12.227421760559082,26.58854484558105,60.779579162597656,36.288612365722656,7.717432975769043,39.494930267333984,31.005203247070312,40.42817306518555,61.52495956420898,30.56525993347168
